"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","year","t1","t2","good"
"72","Call hurts #Cubs
Strike 3 should be ball 3
Bot 4 Garrett vs Zobrist
16% call same
2.9in from edge https://t.co/AKtU9XKTZT",FALSE,4,NA,2017-05-18 19:27:37,FALSE,NA,"865287781194625025",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",5,FALSE,FALSE,NA,NA,"2017","Garrett vs Zobri","Garrett","hurts"
"73","Call hurts #Cubs
Strike 3 should be ball 3
Bot 4 Garrett vs Almora Jr.
26% call same
2.1in from edge https://t.co/loNP81dd3Z",FALSE,1,NA,2017-05-18 19:26:10,FALSE,NA,"865287415421960194",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Garrett vs Almor","Garrett","hurts"
"74","Call helps #Cubs
Ball 1 should be strike 2
Bot 2 Garrett vs Zobrist
22% call same
1.6in from edge https://t.co/ObSsrYzGtw",FALSE,2,NA,2017-05-18 18:57:23,FALSE,NA,"865280169921175552",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Garrett vs Zobri","Garrett","helps"
"75","Call hurts #Cubs
Strike 2 should be ball 2
Bot 1 Garrett vs Russell
4% call same
3.6in from edge https://t.co/CaFloNONa3",FALSE,3,NA,2017-05-18 18:41:46,FALSE,NA,"865276239510196224",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",4,FALSE,FALSE,NA,NA,"2017","Garrett vs Russe","Garrett","hurts"
"76","Call hurts #Cubs
Strike 2 should be ball 2
Bot 1 Garrett vs Russell
4% call same
3.6in from edge https://t.co/xsWCav8abZ",FALSE,2,NA,2017-05-18 18:40:28,FALSE,NA,"865275911855366144",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",6,FALSE,FALSE,NA,NA,"2017","Garrett vs Russe","Garrett","hurts"
"77","Call helps #Cubs
Strike 1 should be ball 1
Top 1 Lester vs Duvall
4% call same
4.9in from edge https://t.co/MtukiTelm2",FALSE,1,NA,2017-05-18 18:24:46,FALSE,NA,"865271962033156097",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Lester vs Duvall","Lester","helps"
"78","Call helps #Cubs
Ball 3 should be strike 3
Bot 8 Iglesias vs La Stella
38% call same
0.6in from edge https://t.co/G6yJt1QMwT",FALSE,1,NA,2017-05-18 02:59:31,FALSE,NA,"865039114709721088",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Iglesias vs La S","Iglesias","helps"
"79","Call helps #Cubs
Ball 2 should be strike 3
Bot 7 Peralta vs Rizzo
24% call same
1.9in from edge https://t.co/q7OsLtt5je",FALSE,0,NA,2017-05-18 02:34:48,FALSE,NA,"865032894934376448",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Peralta vs Rizzo","Peralta","helps"
"80","Call helps #Cubs
Ball 1 should be strike 2
Bot 3 Feldman vs Jay
24% call same
1.9in from edge https://t.co/4e9pGcjdyb",FALSE,2,NA,2017-05-18 01:26:18,FALSE,NA,"865015657607421956",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Feldman vs Jay
2","Feldman","helps"
"81","Call helps #Cubs
Ball 1 should be strike 2
Bot 3 Feldman vs Jay
24% call same
1.9in from edge https://t.co/9u3AxYuKbu",FALSE,1,NA,2017-05-18 01:23:41,FALSE,NA,"865015000179625985",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Feldman vs Jay
2","Feldman","helps"
"82","Call helps #Cubs
Ball 1 should be strike 2
Bot 3 Feldman vs Russell
18% call same
1.9in from edge https://t.co/I15p4sPoAN",FALSE,1,NA,2017-05-18 01:16:54,FALSE,NA,"865013292967878656",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Feldman vs Russe","Feldman","helps"
"83","Call hurts #Cubs
Ball 2 should be strike 1
Top 3 Hendricks vs Votto
8% call same
3.9in from edge https://t.co/eEoVWggCYp",FALSE,3,NA,2017-05-18 01:05:03,FALSE,NA,"865010308045168641",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",2,FALSE,FALSE,NA,NA,"2017","Hendricks vs Vot","Hendricks","hurts"
"84","Call hurts #Cubs
Ball 4 should be strike 1
Top 8 Edwards Jr vs Stephenson
6% call same
3.6in from edge https://t.co/gVUj4mX4y9",FALSE,6,NA,2017-05-17 02:56:06,FALSE,NA,"864675866370027520",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",4,FALSE,FALSE,NA,NA,"2017","Edwards Jr vs St","Edwards","hurts"
"85","Call hurts #Cubs
Ball 4 should be strike 1
Top 8 Edwards Jr vs Barnhart
26% call same
1.6in from edge https://t.co/Q88MBdCJyZ",FALSE,4,NA,2017-05-17 02:55:56,FALSE,NA,"864675825500770307",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Edwards Jr vs Ba","Edwards","hurts"
"86","Call hurts #Cubs
Ball 1 should be strike 1
Top 3 Lackey vs Duvall
12% call same
2.6in from edge https://t.co/G2QCuSKZRR",FALSE,4,NA,2017-05-17 00:59:32,FALSE,NA,"864646533521788928",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Lackey vs Duvall","Lackey","hurts"
"87","Call helps #Cubs
Ball 1 should be strike 1
Bot 2 Arroyo vs Baez
0% call same
6.9in from edge https://t.co/7PBZMnYH8Q",FALSE,1,NA,2017-05-17 00:48:14,FALSE,NA,"864643688013627393",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Arroyo vs Baez
0","Arroyo","helps"
"88","Call hurts #Cubs
Strike 1 should be ball 1
Bot 1 Arroyo vs Candelario
18% call same
2.1in from edge https://t.co/W5BLrxj4eg",FALSE,1,NA,2017-05-17 00:26:19,FALSE,NA,"864638171769909248",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Arroyo vs Candel","Arroyo","hurts"
"89","Call hurts #Cubs
Ball 3 should be strike 3
Top 1 Lackey vs Suarez
22% call same
1.6in from edge https://t.co/fiFc8Doqqc",FALSE,4,NA,2017-05-17 00:15:46,FALSE,NA,"864635519967399936",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Lackey vs Suarez","Lackey","hurts"
"90","Call hurts #Cubs
Ball 1 should be strike 1
Top 1 Lackey vs Suarez
6% call same
3.1in from edge https://t.co/rgwT4PuT1V",FALSE,3,NA,2017-05-17 00:13:59,FALSE,NA,"864635068471496704",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Lackey vs Suarez","Lackey","hurts"
"91","Call hurts #Cubs
Ball 1 should be strike 1
Top 1 Lackey vs Hamilton
16% call same
2.6in from edge https://t.co/liAHQ663ln",FALSE,1,NA,2017-05-17 00:10:15,FALSE,NA,"864634129467539456",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Lackey vs Hamilt","Lackey","hurts"
"92","Call hurts #Cubs
Strike 1 should be ball 2
Top 9 Siegrist vs La Stella
8% call same
3.6in from edge https://t.co/AlZtFT7HM0",FALSE,2,NA,2017-05-14 20:53:27,FALSE,NA,"863859826643939328",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Siegrist vs La S","Siegrist","hurts"
"93","Call helps #Cubs
Strike 3 should be ball 4
Bot 8 Duensing vs Wong
26% call same
1.4in from edge https://t.co/D9JNu3h3Hf",FALSE,4,NA,2017-05-14 20:46:45,FALSE,NA,"863858142840590336",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Duensing vs Wong","Duensing","helps"
"94","Call helps #Cubs
Strike 2 should be ball 2
Bot 8 Duensing vs Gyorko
22% call same
1.6in from edge https://t.co/sKz9S5QFMs",FALSE,1,NA,2017-05-14 20:34:10,FALSE,NA,"863854974819872770",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Duensing vs Gyor","Duensing","helps"
"95","Call helps #Cubs
Strike 1 should be ball 1
Bot 5 Arrieta vs Gyorko
18% call same
2.4in from edge https://t.co/pbVVN1od5L",FALSE,1,NA,2017-05-14 19:40:51,FALSE,NA,"863841558604460032",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Arrieta vs Gyork","Arrieta","helps"
"96","Call hurts #Cubs
Ball 1 should be strike 2
Bot 5 Arrieta vs Wainwright
16% call same
2.1in from edge https://t.co/Lw6GF9ioU9",FALSE,1,NA,2017-05-14 19:34:01,FALSE,NA,"863839838470066179",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Arrieta vs Wainw","Arrieta","hurts"
"97","Call helps #Cubs
Strike 1 should be ball 1
Bot 3 Arrieta vs Gyorko
6% call same
3.4in from edge https://t.co/fieqW1IoYk",FALSE,1,NA,2017-05-14 19:06:09,FALSE,NA,"863832827183456258",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Arrieta vs Gyork","Arrieta","helps"
"98","Call hurts #Cubs
Ball 1 should be strike 3
Bot 2 Arrieta vs Diaz
18% call same
2.1in from edge https://t.co/JouD2B6AX0",FALSE,1,NA,2017-05-14 18:44:51,FALSE,NA,"863827465407524865",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",4,FALSE,FALSE,NA,NA,"2017","Arrieta vs Diaz
","Arrieta","hurts"
"99","Call hurts #Cubs
Strike 2 should be ball 4
Top 9 Oh vs Baez
38% call same
0.6in from edge https://t.co/Yd5GNIBNhG",FALSE,2,NA,2017-05-13 22:50:08,FALSE,NA,"863526805705297920",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Oh vs Baez
38% c","Oh","hurts"
"100","Call helps #Cubs
Strike 2 should be ball 4
Bot 8 Montgomery vs Pham
38% call same
0.6in from edge https://t.co/UE1STMgNeo",FALSE,1,NA,2017-05-13 22:48:32,FALSE,NA,"863526402997571584",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Montgomery vs Ph","Montgomery","helps"
"101","Call helps #Cubs
Strike 1 should be ball 2
Bot 7 Montgomery vs Fowler
2% call same
5.9in from edge https://t.co/16lVQ4KQtL",FALSE,0,NA,2017-05-13 22:29:16,FALSE,NA,"863521554373763073",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Montgomery vs Fo","Montgomery","helps"
"102","Call hurts #Cubs
Strike 1 should be ball 2
Top 7 Bowman vs Rizzo
6% call same
3.9in from edge https://t.co/x5z91CvfUH",FALSE,3,NA,2017-05-13 22:25:28,FALSE,NA,"863520597720084480",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",2,FALSE,FALSE,NA,NA,"2017","Bowman vs Rizzo
","Bowman","hurts"
"103","Call hurts #Cubs
Strike 1 should be ball 2
Top 7 Martinez vs Russell
8% call same
3.1in from edge https://t.co/tEdgpVyDv0",FALSE,2,NA,2017-05-13 22:18:55,FALSE,NA,"863518947588673537",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",2,FALSE,FALSE,NA,NA,"2017","Martinez vs Russ","Martinez","hurts"
"104","Call hurts #Cubs
Ball 1 should be strike 2
Bot 3 Lester vs Pham
8% call same
2.9in from edge https://t.co/ebgNHQnFmr",FALSE,5,NA,2017-05-13 20:49:02,FALSE,NA,"863496327786790913",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",4,FALSE,FALSE,NA,NA,"2017","Lester vs Pham
8","Lester","hurts"
"105","Call hurts #Cubs
Strike 1 should be ball 1
Top 2 Martinez vs La Stella
22% call same
1.6in from edge https://t.co/rWs2MhNf7k",FALSE,1,NA,2017-05-13 20:21:36,FALSE,NA,"863489423442423808",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Martinez vs La S","Martinez","hurts"
"106","Call helps #Cubs
Strike 2 should be ball 2
Bot 9 Davis vs Siegrist
18% call same
2.4in from edge https://t.co/GTX8GmbhIc",FALSE,0,NA,2017-05-13 03:18:00,FALSE,NA,"863231826474696705",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Davis vs Siegris","Davis","helps"
"107","Call helps #Cubs
Strike 2 should be ball 2
Bot 9 Davis vs Wong
18% call same
2.4in from edge https://t.co/9Ynqx97MIq",FALSE,4,NA,2017-05-13 03:13:21,FALSE,NA,"863230658830905344",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Davis vs Wong
18","Davis","helps"
"108","Call helps #Cubs
Strike 2 should be ball 4
Bot 9 Davis vs Molina
10% call same
3.9in from edge https://t.co/kObjR6E35w",FALSE,0,NA,2017-05-13 03:05:31,FALSE,NA,"863228685826084864",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Davis vs Molina
","Davis","helps"
"109","Call helps #Cubs
Strike 1 should be ball 3
Bot 9 Davis vs Molina
20% call same
2.1in from edge https://t.co/l0MKzhX2oy",FALSE,0,NA,2017-05-13 03:05:30,FALSE,NA,"863228683477241856",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Davis vs Molina
","Davis","helps"
"110","Call hurts #Cubs
Strike 2 should be ball 4
Top 9 Siegrist vs Rizzo
22% call same
1.6in from edge https://t.co/nRWTUV3MqG",FALSE,4,NA,2017-05-13 03:03:55,FALSE,NA,"863228284238221312",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Siegrist vs Rizz","Siegrist","hurts"
"111","Call hurts #Cubs
Ball 3 should be strike 2
Bot 8 Uehara vs Pham
12% call same
2.4in from edge https://t.co/6FLbBzpJy4",FALSE,3,NA,2017-05-13 02:50:38,FALSE,NA,"863224941059198978",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",2,FALSE,FALSE,NA,NA,"2017","Uehara vs Pham
1","Uehara","hurts"
"112","Call hurts #Cubs
Ball 2 should be strike 2
Bot 8 Uehara vs Pham
4% call same
3.9in from edge https://t.co/JC0TCjmvVZ",FALSE,4,NA,2017-05-13 02:50:18,FALSE,NA,"863224856824958976",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",4,FALSE,FALSE,NA,NA,"2017","Uehara vs Pham
4","Uehara","hurts"
"113","Call helps #Cubs
Strike 2 should be ball 2
Bot 7 Edwards Jr vs Garcia
14% call same
3.1in from edge https://t.co/S2vMbR58v7",FALSE,0,NA,2017-05-13 02:28:18,FALSE,NA,"863219319907512322",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Edwards Jr vs Ga","Edwards","helps"
"114","Call hurts #Cubs
Strike 1 should be ball 1
Top 4 Leake vs Almora Jr.
22% call same
1.6in from edge https://t.co/DKWjjv6KZw",FALSE,0,NA,2017-05-13 01:20:15,FALSE,NA,"863202195927420928",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Leake vs Almora ","Leake","hurts"
"115","Call helps #Cubs
Strike 1 should be ball 2
Bot 3 Butler vs Pham
4% call same
4.1in from edge https://t.co/iKrly9d3pT",FALSE,0,NA,2017-05-13 01:07:35,FALSE,NA,"863199006616322048",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Butler vs Pham
4","Butler","helps"
"116","Call helps #Cubs
Strike 1 should be ball 3
Bot 2 Butler vs Diaz
18% call same
1.9in from edge https://t.co/6HK5ZzWxbq",FALSE,0,NA,2017-05-13 00:48:31,FALSE,NA,"863194209435746304",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Butler vs Diaz
1","Butler","helps"
"117","Call hurts #Cubs
Strike 1 should be ball 3
Top 2 Leake vs Almora Jr.
18% call same
1.9in from edge https://t.co/uRhE9euEPW",FALSE,0,NA,2017-05-13 00:45:11,FALSE,NA,"863193370675621889",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Leake vs Almora ","Leake","hurts"
"118","Call helps #Cubs
Strike 2 should be ball 2
Bot 1 Butler vs Carpenter
24% call same
1.6in from edge https://t.co/A30Tocb5H8",FALSE,0,NA,2017-05-13 00:30:15,FALSE,NA,"863189612344332288",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Butler vs Carpen","Butler","helps"
"119","Call hurts #Cubs
Ball 2 should be strike 3
Bot 1 Butler vs Pham
36% call same
0.6in from edge https://t.co/9OmInUXodk",FALSE,2,NA,2017-05-13 00:27:37,FALSE,NA,"863188951288467457",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Butler vs Pham
3","Butler","hurts"
"120","Call helps #Cubs
Strike 1 should be ball 2
Bot 1 Butler vs Fowler
2% call same
4.9in from edge https://t.co/ZfPUPfnHRq",FALSE,4,NA,2017-05-13 00:25:46,FALSE,NA,"863188482914693120",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",2,FALSE,FALSE,NA,NA,"2017","Butler vs Fowler","Butler","helps"
"121","Call helps #Cubs
Strike 1 should be ball 2
Bot 8 Rondon vs LeMahieu
0% call same
4.9in from edge https://t.co/GUxENkGaTu",FALSE,1,NA,2017-05-10 21:56:36,FALSE,NA,"862426171153240064",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Rondon vs LeMahi","Rondon","helps"
"122","Call helps #Cubs
Ball 1 should be strike 1
Top 7 Marquez vs Montero
16% call same
2.6in from edge https://t.co/YgW3D2aeiL",FALSE,2,NA,2017-05-10 21:25:38,FALSE,NA,"862418377331134464",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Marquez vs Monte","Marquez","helps"
"123","Call helps #Cubs
Ball 2 should be strike 1
Top 7 Marquez vs Bryant
20% call same
1.9in from edge https://t.co/Ddb617MCWW",FALSE,1,NA,2017-05-10 21:20:39,FALSE,NA,"862417120071700483",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Marquez vs Bryan","Marquez","helps"
"124","Call helps #Cubs
Ball 3 should be strike 3
Top 1 Marquez vs Schwarber
8% call same
3.1in from edge https://t.co/YB4Ps2BqtQ",FALSE,0,NA,2017-05-10 20:04:42,FALSE,NA,"862398008381648897",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Marquez vs Schwa","Marquez","helps"
"125","Call hurts #Cubs
Ball 1 should be strike 1
Bot 7 Lackey vs Garneau
12% call same
2.9in from edge https://t.co/Vu3SZrvREs",FALSE,1,NA,2017-05-10 02:43:09,FALSE,NA,"862135893079052288",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Lackey vs Garnea","Lackey","hurts"
"126","Call hurts #Cubs
Ball 1 should be strike 1
Bot 1 Lackey vs LeMahieu
24% call same
1.6in from edge https://t.co/wKBNJ0ZySy",FALSE,1,NA,2017-05-10 00:48:54,FALSE,NA,"862107143276818433",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Lackey vs LeMahi","Lackey","hurts"
"127","Call helps #Cubs
Ball 2 should be strike 1
Top 9 Qualls vs Schwarber
20% call same
2.1in from edge https://t.co/SLaVTHsWxz",FALSE,1,NA,2017-05-09 21:06:32,FALSE,NA,"862051183577505796",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Qualls vs Schwar","Qualls","helps"
"128","Call helps #Cubs
Ball 4 should be strike 3
Top 7 Rusin vs Almora Jr.
26% call same
1.4in from edge https://t.co/4P1to85DS7",FALSE,0,NA,2017-05-09 20:31:15,FALSE,NA,"862042302562304000",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Rusin vs Almora ","Rusin","helps"
"129","Call helps #Cubs
Ball 2 should be strike 1
Top 5 Senzatela vs Montero
4% call same
5.1in from edge https://t.co/ZfV09utCtv",FALSE,0,NA,2017-05-09 20:00:17,FALSE,NA,"862034510636081153",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Senzatela vs Mon","Senzatela","helps"
"130","Call helps #Cubs
Ball 1 should be strike 1
Top 5 Senzatela vs Montero
16% call same
2.9in from edge https://t.co/kpscm2rwKW",FALSE,0,NA,2017-05-09 20:00:03,FALSE,NA,"862034449386655747",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Senzatela vs Mon","Senzatela","helps"
"131","Call helps #Cubs
Ball 2 should be strike 1
Top 5 Senzatela vs Zobrist
4% call same
4.1in from edge https://t.co/KI79hLSlwQ",FALSE,0,NA,2017-05-09 19:58:46,FALSE,NA,"862034128866340870",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Senzatela vs Zob","Senzatela","helps"
"132","Call helps #Cubs
Ball 2 should be strike 2
Top 4 Senzatela vs La Stella
8% call same
3.1in from edge https://t.co/qY6nCNxzk4",FALSE,1,NA,2017-05-09 19:22:51,FALSE,NA,"862025089998520320",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Senzatela vs La ","Senzatela","helps"
"133","Call hurts #Cubs
Ball 1 should be strike 1
Bot 2 Arrieta vs Hanigan
8% call same
3.9in from edge https://t.co/gxxmPX7GCd",FALSE,1,NA,2017-05-09 18:47:29,FALSE,NA,"862016187559006210",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Arrieta vs Hanig","Arrieta","hurts"
"134","Call helps #Cubs
Ball 2 should be strike 3
Top 2 Senzatela vs La Stella
2% call same
5.4in from edge https://t.co/SXraDFNonm",FALSE,0,NA,2017-05-09 18:29:51,FALSE,NA,"862011752883658754",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Senzatela vs La ","Senzatela","helps"
"135","Call helps #Cubs
Ball 1 should be strike 2
Top 2 Senzatela vs La Stella
22% call same
2.1in from edge https://t.co/U1HIdI5h9r",FALSE,1,NA,2017-05-09 18:29:12,FALSE,NA,"862011587237957634",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Senzatela vs La ","Senzatela","helps"
"136","Call helps #Cubs
Ball 2 should be strike 1
Top 1 Senzatela vs Rizzo
22% call same
1.6in from edge https://t.co/4Q3IsmP3vy",FALSE,0,NA,2017-05-09 18:17:12,FALSE,NA,"862008568186318848",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Senzatela vs Riz","Senzatela","helps"
"137","Call helps #Cubs
Ball 3 should be strike 2
Bot 16 Shreve vs Duensing
8% call same
3.6in from edge https://t.co/asg2p4azwj",FALSE,4,NA,2017-05-08 05:33:16,FALSE,NA,"861453929518968832",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017"," Shreve vs Duens"," Shreve","helps"
"138","Call helps #Cubs
Ball 3 should be strike 2
Bot 16 Shreve vs Rizzo
8% call same
3.6in from edge https://t.co/Eqon1ltz5G",FALSE,6,NA,2017-05-08 05:32:33,FALSE,NA,"861453749511958528",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017"," Shreve vs Rizzo"," Shreve","helps"
"139","Call hurts #Cubs
Strike 3 should be ball 4
Bot 12 Warren vs Russell
28% call same
1.4in from edge https://t.co/g6oknMYdXl",FALSE,176,NA,2017-05-08 04:11:58,FALSE,NA,"861433471050371072",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",119,FALSE,FALSE,NA,NA,"2017"," Warren vs Russe"," Warren","hurts"
"140","Call hurts #Cubs
Strike 2 should be ball 1
Bot 10 Clippard vs Jay
18% call same
1.9in from edge https://t.co/sf3pSGssZI",FALSE,6,NA,2017-05-08 03:35:24,FALSE,NA,"861424266587385856",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",2,FALSE,FALSE,NA,NA,"2017"," Clippard vs Jay"," Clippard","hurts"
"141","Call hurts #Cubs
Ball 2 should be strike 1
Top 10 Davis vs Ellsbury
12% call same
3.4in from edge https://t.co/PazlgPOrRg",FALSE,3,NA,2017-05-08 03:26:39,FALSE,NA,"861422065152405504",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017"," Davis vs Ellsbu"," Davis","hurts"
"142","Call helps #Cubs
Ball 2 should be strike 3
Bot 9 Chapman vs Jay
24% call same
1.6in from edge https://t.co/vpzk4Jc1FT",FALSE,0,NA,2017-05-08 02:57:22,FALSE,NA,"861414696615911424",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Chapman vs Jay
2","Chapman","helps"
